,Id,title,group,categories,totalreviews,avgrating
10447,10546,I Refuse to Raise a Brat : Straightforward Advice on Parenting In An Age Of Overindulgence,Book,8,46,2.0
10448,10547,Derhetorizing Paul: A Dynamic Perspective on Pauline Theology and the Law,Book,3,1,5.0
10449,10548,Schaum's Outline of Laplace Transforms,Book,5,6,4.5
10450,10549,500 Formulas For Aromatherapy: Mixing Essential Oils for Every Use,Book,2,14,4.0
10451,10550,Reading Freire and Habermas: Critical Pedagogy and Transformative Social Change,Book,3,1,5.0
10452,10551,Christmas Window Art,Book,4,4,3.0
10453,10552,Aikido Exercises for Teaching and Training,Book,3,23,5.0
10454,10553,Insiders' Guide to Baltimore  2nd (Insiders' Guide Series),Book,8,1,5.0
10455,10554,Darby  the Special-Order Pup,Book,5,2,4.0
10456,10555,From Worst to First : Behind the Scenes of Continental's Remarkable Comeback,Book,9,44,3.5
10457,10556,A Blizzard Year,Book,2,3,4.0
10458,10557,Strategy and the Business Landscape: Core Concepts,Book,8,5,5.0
10459,10558,Tempted In Texas (Single In The City) (Harlequin Temptation  No. 864),Book,3,2,5.0
10460,10559,Ambulatory Care Management (3rd ed) (Delmar Series in Health Services Administration),Book,4,1,1.0
10461,10560,He's Working It Out for You,Music,8,3,5.0
10462,10561,Toward a Contemporary Understanding of Pure Land Buddhism: Creating a Shin Buddhist Theology in a Religiously Plural World (S U N Y Series in Buddhist Studies),Book,1,1,4.0
10463,10562,Lee Friedlander (Limited Edition),Book,1,1,4.0
10464,10563,Standing Fast: The Autobiography of Roy Wilkins,Book,3,0,0.0
10465,10564,A Little Book of Candle Magic,Book,4,10,4.5
10466,10565,Expositions of Bible Doctrines Taking the Epistle to the Romans As a Point of Departure [4 Volumes],Book,1,2,5.0
10467,10566,Conan and the Emerald Lotus (Conan),Book,3,7,4.5
10468,10567,90 Years of Ford (Crestline Series),Book,3,2,5.0
10469,10568,The Transformation of American Politics : The New Washington and the Rise of Think Tanks,Book,2,0,0.0
10470,10569,Wire-O Hnizdovsky's Animals Ibex Lined,Book,1,0,0.0
10471,10570,Night Club Promotions Manual & Source List,Book,0,0,0.0
10472,10571,Sketches of Carmel-by-the-Sea,Book,0,0,0.0
10473,10572,Adomnan of Iona : Life of St. Columba (Penguin Classics),Book,2,3,3.5
10474,10573,Police Officer Exam (5th ed),Book,1,8,4.5
10475,10574,Corvette 427 - Practical Restoration of a '67 Roadster,Book,3,1,4.0
10476,10575,JLA Vol. 5: Justice for All,Book,4,8,4.0
10477,10576,NO ONE YOU KNOW : A Collection of Cartoons,Book,4,7,5.0
10478,10577,Gold Day,Music,5,1,3.0
10479,10578,101 Basic Blues Scales for Guitar (101 Basics),Book,2,0,0.0
10480,10579,3ds max 4 Media Animation,Book,5,13,5.0
10481,10580,Vol. 1-2-Best of Bob Dylan,Music,5,3,5.0
10482,10581,Frommer's Road Atlas Britain,Book,8,1,5.0
10483,10582,Lightbulb Sun [Special Edition],Music,6,5,4.5
10484,10583,The Menopause Diet Daily Journal,Book,5,0,0.0
10485,10584,The Magic School Bus - Makes a Rainbow,Video,14,1,3.0
10486,10585,Governing the Postal Service,Book,4,0,0.0
10487,10586,Rowan Patchwork and Quilting Book No. 4,Book,2,1,5.0
10488,10587,Programming Linux Games,Book,11,13,4.0
10489,10588,Out There: 2001 Mardi Gras,Music,2,1,5.0
10490,10589,Low Port,Book,7,8,3.5
10491,10590,The Everlasting Blink,Music,1,3,4.5
10492,10591,Outlaw Machine : Harley-Davidson and the Search for the American Soul,Book,5,17,3.5
10493,10592,Social Prisms : Reflections on Everyday Myths and Paradoxes,Book,1,1,5.0
10494,10593,Sotheby's Caring for Antiques: A Guide to Handling  Cleaning  Display and Restoration,Book,2,0,0.0
10495,10594,Vol. 65  'Four' & More (Book & CD Set),Music,6,1,5.0
10496,10595,Little Voice,DVD,28,80,4.5
10497,10596,Vol. 64  Salsa Latin Jazz For All Instruments (Book & CD Set),Music,7,0,0.0
10498,10597,Better Than It Sounds: A Dictionary of Humorous Musical Quotations,Book,4,0,0.0
10499,10598,Vol. 62  Wes Montgomery For All Instruments (Book & CD Set),Music,4,1,4.0
10500,10599,Vol. 58  Unforgettable Standards For All Instruments (Book & CD Set),Music,6,0,0.0
10501,10600,Vol. 18  Horace Silver: Eight Jazz Classics  For You To Play (Book & CD Set),Music,7,0,0.0
10502,10601,Good Vibrations: Thirty Years Of The Beach Boys,Music,14,75,4.5
10503,10602,Pablo Honey,Music,3,170,4.0
10504,10603,Wesker Plays: One,Book,1,0,0.0
10505,10604,The Best of Joe Cocker [Capitol],Music,4,10,3.5
10506,10605,My Visit to the Zoo,Book,5,2,4.0
10507,10606,"Vol. 78  Jazz ""Holiday"" Classics (Book & CD Set)",Music,4,0,0.0
10508,10607,At Blanchard's Table: A Trip to the Beach Cookbook,Book,3,9,5.0
10509,10608,Vol. 77  Paquito D'Rivera: Latin  Brazilian  Caribbean  Jazz & Beyond (Book & CD Set),Music,6,1,5.0
10510,10609,Vol. 76  How To Learn Tunes: A Jazz Musician's Survival Guide (Book & CD Set),Music,3,1,5.0
10511,10610,Vol. 75  Countdown To Giant Steps (Book & 2-CD Set),Music,4,0,0.0
10512,10611,Vol. 73  Oliver Nelson: Stolen Moments (Book & CD Set),Music,5,0,0.0
10513,10612,Why Cats Paint: A Theory of Feline Aesthetics,Book,2,39,4.5
10514,10613,Vol. 70  Killer Joe (Book & CD Set),Music,11,1,5.0
10515,10614,OCAT: Optometry College Admission Test : Practice Examination,Book,0,0,0.0
10516,10615,Technology Place & Architecture,Book,3,0,0.0
10517,10616,Art Pepper: Notes From a Jazz Survivor,DVD,8,6,5.0
10518,10617,Art Pepper: Notes From a Jazz Survivor,Video,4,6,5.0
10519,10618,Best of Me,Music,4,9,5.0
10520,10619,JSP Examples and Best Practices,Book,5,8,4.0
10521,10620,Accounting Trends & Techniques 2001 (Accounting Trends and Techniques  2001  55th ed),Book,5,0,0.0
10522,10621,Bellybutton,Music,3,44,5.0
10523,10622,Bonafide,Music,4,5,5.0
10524,10623,The Mantram Handbook 4 Ed,Book,3,3,5.0
10525,10624,MCMXC A.D.,Music,4,126,4.5
10526,10625,Too Beautiful for Words,Book,2,19,4.5
10527,10626,Galaxina,Video,14,14,2.5
10528,10627,Vol. 3  The II/V7/I Progression: A New Approach To Jazz Improvisation (Book & CD Set),Music,3,0,0.0
10529,10628,The Bends,Music,7,5,5.0
10530,10629,The World of Sheena Easton: The Singles Collection,Music,5,9,4.5
10531,10630,Journalism and New Media,Book,4,1,1.0
10532,10631,The Architecture of All Abundance: Seven Foundations to Prosperity,Book,4,12,4.5
10533,10632,Outrageously Funny Golf,Video,1,0,0.0
10534,10633,Faux Fun: Painted Wall Finishes Made Easy,Video,3,0,0.0
10535,10634,Longing in Their Hearts,Music,5,9,4.5
10536,10635,A Little Book of Campfire Songs,Book,1,2,4.5
10537,10636,Tribute to the Music of Bob Wills & the Texas Playboys,Music,4,12,5.0
10538,10637,Serenity for the Soul: Applying God's Word to Everyday Life,Book,1,0,0.0
10539,10638,The Work of the Church Trustee (Works (Judson)),Book,1,0,0.0
10540,10639,Act English Workbook,Book,2,1,4.0
10541,10640,Erotica 19th Century (TASCHEN Icons Series),Book,1,1,3.0
10542,10641,Elegy for Kosovo : Stories,Book,1,5,5.0
10543,10642,The Mother's Survival Guide to Recovery: All About Alcohol  Drugs & Babies,Book,2,0,0.0
10544,10643,Concrete : Complete Short Stories 1986-1989 (Concrete Complete Short Stories 1986-1989),Book,6,1,5.0
10545,10644,Handbook of Psychotherapies with Children and Families (ISSUES IN CLINICAL CHILD PSYCHOLOGY) (Issues in Clinical Child Psychology),Book,11,1,5.0
10546,10645,Ernesto Sabato - Obra Completa Narrativa,Book,2,0,0.0
10547,10646,Gradus: The Second Year and After : An Integrated Approach to Harmony  Counterpoint  and Analysis,Book,1,0,0.0
10548,10647,Deep Challenge: Our Quest for Energy Beneath the Sea,Book,8,0,0.0
10549,10648,Skills for Living: Group Counseling Activities for Young Adolescents,Book,3,2,3.5
10550,10649,O'Brien's Collecting Toy Trains: Identification and Value Guide (O'Brien's Collecting Toy Trains),Book,4,1,4.0
10551,10650,Selected Stories of Anton Chekov,Book,3,11,5.0
10552,10651,Being Reconciled: Ontology and Pardon,Book,3,3,3.5
10553,10652,Sparta,Music,6,3,3.5
10554,10653,Geographic Information Systems : An Introduction,Book,4,2,4.5
10555,10654,The Land Before Time,Video,15,73,4.5
10556,10655,In Defense of Animals  Vol. 2,Music,10,2,3.5
10557,10656,Kool Funk Essentials,Music,15,1,3.0
10558,10657,Everglades,Book,3,3,5.0
10559,10658,The Children's Book of Home and Family,Book,3,2,2.5
10560,10659,Understanding the Purpose and Power of Prayer: Earthly License for Heavenly Interference,Book,2,7,4.5
10561,10660,Baroque and Rococo (World of Art),Book,4,0,0.0
10562,10661,The South Was Right!,Book,1,182,3.5
10563,10662,The Homeschool Journey,Book,2,5,4.5
10564,10663,A Backward Glance : An Autobiography,Book,7,4,4.5
10565,10664,Esprit,Music,5,1,5.0
10566,10665,Fundamentals of Homeschooling: Notes on Successful Family Living,Book,3,2,5.0
10567,10666,Critical Discourse Analysis: The Critical Study of Language (Language in Social Life),Book,2,1,5.0
10568,10667,Philadelphia,Music,3,5,4.5
10569,10668,The Very Best of B.W. Stevenson,Music,2,24,4.5
10570,10669,The Ben Pollack Orchestras: 1928-1938,Music,2,1,4.0
10571,10670,While the Ages Roll On,Music,7,4,5.0
10572,10671,All Manner of Menn 1963-69,Music,4,3,4.5
10573,10672,Book of Love,Music,3,2,5.0
10574,10673,The Spirit of Gongshi: Chinese Scholar's Rocks,Book,0,0,0.0
10575,10674,Black Bart  Elusive Highwayman-Poet: Elusive Highwayman-Poet,Book,1,0,0.0
10576,10675,Errancy,Book,4,7,4.0
10577,10676,The Dynamic Decision Maker: Five Decision Styles for Executive and Business Success,Book,8,0,0.0
10578,10677,If It Bleeds  It Leads: An Anatomy of Television News,Book,3,5,4.0
10579,10678,Back on Top,Music,6,2,4.5
10580,10679,Mama's Girls,Book,3,8,5.0
10581,10680,Rare Essence Live  Pt. #3,Music,3,1,5.0
10582,10681,Jane Martin: Collected Plays  Vol. 2: 1996-2001,Book,1,1,3.0
10583,10682,The West Coast Jazz Box  an Anthology of California Jazz,Music,11,5,5.0
10584,10683,Mackintosh Furniture,Book,4,0,0.0
10585,10684,Myths & Facts About Ovarian Cancer : What You Need to Know  2nd Edition,Book,4,3,5.0
10586,10685,Strategies for Teaching Self-Discipline in the Middle Grades,Book,5,0,0.0
10587,10686,Fuzzy and Neural Approaches in Engineering  MATLAB Supplement (Adaptive and Learning Systems for Signal Processing  Communications and Control Series),Book,11,1,4.0
10588,10687,The Feast of All Saints,Book,5,59,4.5
10589,10688,Miss Ravenel's Conversion from Secessions to Loyalty (Penguin Classics),Book,5,5,4.5
10590,10689,Things I Gave Away,Music,4,3,5.0
10591,10690,The Seven Letters From Tibet,Music,6,14,3.0
10592,10691,Album of Fluid Motion,Book,1,6,5.0
10593,10692,Never an Adult Moment,Music,6,3,4.5
10594,10693,Mudbaths and Bloodbaths: The Inside Story of the Bears-Packers Rivalry,Book,4,7,4.0
10595,10694,Rituals of the First Four Grades: Societatis Rosicrucianæ Rebpub Conf¿d America,Book,3,4,4.0
10596,10695,City of Light,Music,4,4,5.0
10597,10696,Global Environment Outlook 3 (Global Environment Outlook),Book,3,0,0.0
10598,10697,I Remember My Teacher,Book,6,4,5.0
10599,10698,Classic Guitars U.S.A.: A Primer for the Vintage Guitar Collector,Book,5,1,5.0
10600,10699,The Passion According to G.H. (Emergent Literatures),Book,3,5,4.0
10601,10700,Ncarb Architectural Registration Handbook  1981. Title for 1981 Ed  Ncarb Professional Examination Handbook,Book,2,0,0.0
10602,10701,Another Son,Music,4,4,5.0
10603,10702,The History of the Kings of Britain (Classics S.),Book,2,12,4.5
10604,10703,The Best of Darlene Love,Music,4,6,4.5
10605,10704,Newcomer Phonics Kit With Cards and Cd (Audio (Phonics (Longman)),Book,2,0,0.0
10606,10705,Healing Arthritis,Book,6,0,0.0
10607,10706,Music Therapy for Living : The Principle of Normalization Embodied in Music Therapy (Horizon Ser. : Vol. 6),Book,1,0,0.0
10608,10707,Global Executive Information Systems: Key Issues and Trends (Transnational Business and Corporate Culture: Problems and Opportunities),Book,6,0,0.0
10609,10708,No Greater Threat: America After September 11 and the Rise of a National Security State,Book,7,1,5.0
10610,10709,Christmas in Connecticut (Broadcast Tie-Ins),Book,5,1,5.0
10611,10710,Challenge to Imperial Hegemony: The Life of a Great Indian Patriot Udham Singh,Book,0,0,0.0
10612,10711,The Far Side (Far Side Series),Book,4,3,4.0
10613,10712,Midnight in the Garden of Good and Evil,Book,3,416,4.0
10614,10713,Moods of Brazil,Music,2,0,0.0
10615,10714,The Spirit of Public Administration (Jossey-Bass Public Administration Series),Book,4,1,5.0
10616,10715,Wrangling The Redhead (The Calamity Janes) (Silhouette Special Edition  No. 1429),Book,2,3,5.0
10617,10716,"Origami Paper : 24 7"" x 7"" Sheets in 12 Colors (Origami)",Book,2,1,5.0
10618,10717,God's Promises For Singles,Book,2,1,5.0
10619,10718,Season of the Sun (Signet Historical Romance),Book,5,8,3.0
10620,10719,High Winds White Sky,Music,3,5,5.0
10621,10720,The Only Menopause Guide You'll Need,Book,3,4,5.0
10622,10721,Rostropovich: The Russian Years  1950-1974,Music,53,4,5.0
10623,10722,Jane Eyre,Video,12,152,3.5
10624,10723,Essential Chemistry (Usborne Essential Guides),Book,3,0,0.0
10625,10724,Men in Kilts,Book,2,30,3.5
10626,10725,Blood of Others,Book,2,4,5.0
10627,10726,True North (Ernest Sandeen Prize in Poetry),Book,5,0,0.0
10628,10727,Even the Stars Look Lonesome,Book,7,8,4.5
10629,10728,Enzymes: The Key to Health : The Fundamentals (Fundamentals),Book,2,1,4.0
10630,10729,Mummy,Video,10,19,2.0
10631,10730,Mr. Ives' Christmas: A Novel,Book,2,21,4.5
10632,10731,The Souler Opposite,DVD,10,3,3.5
10633,10732,Stealing Fire,Music,8,17,4.5
10634,10733,Rebel for the Hell of It: The Life of Tupac Shakur,Book,4,45,3.5
10635,10734,The Riddle of the Wren,Book,6,18,4.5
10636,10735,Diagnostic Cytology & Hematology of the Horse,Book,4,0,0.0
10637,10736,Robert Doisneau: A Photographer's Life,Book,6,3,3.5
10638,10737,Little Maid of Narragansett Bay (Little Maid),Book,4,3,5.0
10639,10738,Essentials of Health Care Finance,Book,10,5,2.5
10640,10739,Month-By-Month Pockets Charts: 20 Knock-Your-Socks-Off Pocket Chart Poems With Lessons That Take You Through the Year & Build Skills in Reading  Math  Science & More,Book,5,0,0.0
10641,10740,Applied Phonetics Workbook: A Systematic Approach to Phonetic Transcription,Book,1,0,0.0
10642,10741,Starting and Building Your Own Accounting Business  Third Edition,Book,7,8,3.5
10643,10742,Informal Citizens: Poverty  Informality and Social Exclusion in Latin America (Thela Latin America Series),Book,3,0,0.0
10644,10743,The Massage Book : 25th Anniversary Edition,Book,1,13,4.5
10645,10744,Quaternions and Rotation Sequences : A Primer with Applications to Orbits  Aerospace and Virtual Reality,Book,5,21,5.0
10646,10745,Popeye - The Sailor: When Popeye Ruled the Seven Seas,Video,4,1,5.0
10647,10746,Foster's War,Book,2,9,5.0
10648,10747,Betty Boop & Girls Mischief,Video,2,0,0.0
10649,10748,The Terrible Hours: The Man Behind the Greatest Submarine Rescue in History,Book,7,120,4.5
10650,10749,Happy Birthday  Everywhere,Book,2,1,5.0
10651,10750,When Popeye Ruled the Seven Seas,DVD,9,10,3.0
10652,10751,Pocket Billiards,Video,6,4,3.5
10653,10752,Betty Boop & Girls Mischief,DVD,9,3,5.0
10654,10753,Art and Architecture in Italy 1600-1750  Vol. 3: Late Baroque (Yale University Press Pelican History of Art),Book,5,2,4.5
10655,10754,El Mundo Emocional Del Nino,Book,2,0,0.0
10656,10755,The Otherworld,Book,5,10,3.5
10657,10756,101 Simple Service Projects Kids Can Do (Teacher Training Series),Book,5,1,2.0
10658,10757,Electrostatic Spraying of Liquids,Book,0,0,0.0
10659,10758,The Laramie Project,DVD,28,36,4.0
10660,10759,Symphony No. 1 Inspired By Lord of the R,Music,0,0,0.0
10661,10760,Pastoralia,Book,2,44,4.5
10662,10761,Cowboy Culture : The Last Frontier of American Antiques,Book,3,2,5.0
10663,10762,Kaplan DAT (Book with CD-ROM for Windows & Macintosh),Book,6,13,4.0
10664,10763,The Real Truth About Living Trusts,Book,7,0,0.0
10665,10764,The New Oxford Annotated Bible  New Revised Standard Version with the Apocrypha  Third Edition (Hardcover 9700A),Book,1,39,4.0
10666,10765,Diabetes is not a Piece of Cake: Revised Third Edition: Prescribed for Family  Friends and Coworkers of Folks with Diabetes,Book,2,1,5.0
10667,10766,Invasion,Book,3,75,3.5
10668,10767,Business Astrology 101 : Weaving the Web Between Business and Myth,Book,4,1,4.0
10669,10768,Texas Politics ( Primis Online),Book,1,0,0.0
10670,10769,Concord Cunningham Returns: The Scripture Sleuth 2 (Concord Cunningham Mysteries),Book,5,0,0.0
10671,10770,Westminster's Confession: The Abandonment of Van Til's Legacy,Book,2,2,4.5
10672,10771,The Bread Bible: Beth Hensperger's 300 Favorite Recipes,Book,2,18,4.0
10673,10772,Bachelor Girls,Book,3,3,3.5
10674,10773,Successful Lifelong Learning (Fifty-Minute Series.),Book,3,1,5.0
10675,10774,In Pursuit of Happiness : Better Living from Plato to Prozac,Book,2,4,4.0
10676,10775,Schaum's Mathematical Handbook of Formulas and Tables,Book,6,9,4.5
10677,10776,Profile of a Writer: Toni Morrison,Video,3,2,5.0
10678,10777,Study Guide With Selected Solutions and Visual Calculus : Calculus and Its Applications  Brief Calculus and Its Applications,Book,2,0,0.0
10679,10778,Home Away From Home,Music,4,4,5.0
10680,10779,The Making of Gypsy,Book,3,2,1.0
10681,10780,The Secret to Freedom,Book,5,1,5.0
10682,10781,Kidnapped (Scribner's Illustrated Classics),Book,7,68,4.0
10683,10782,His Wicked Embrace,Book,2,3,4.5
10684,10783,Amber - Solo Piano,Music,6,2,5.0
10685,10784,Catholic Answers to Fundamentalists' Questions,Book,3,2,4.5
10686,10785,Macromedia Dreamweaver MX Fundamentals VTC Training CD,Book,0,0,0.0
10687,10786,Intellectual Capital: Realizing Your Company's True Value by Finding Its Hidden Brainpower,Book,9,7,4.0
10688,10787,Baby Einstein: Animal Discovery Cards : Beautiful Nature Photographs and Animal Facts to Delight Your Tots (Baby Einstein),Book,5,4,5.0
10689,10788,America's Favorite Backyard Birds,Book,2,3,3.5
10690,10789,The Jews of New Jersey: A Pictorial History,Book,8,1,5.0
10691,10790,Como Se Dice...?,Book,1,4,4.5
10692,10791,Crimson Rain,Book,2,11,4.5
10693,10792,A Job To Die For: Why So Many Americans are Killed  Injured or Made Ill at Work and What to Do About It,Book,4,1,5.0
10694,10793,The Very Best of Al Green [Music Club],Music,9,0,0.0
10695,10794,The History and Geography of Human Genes : (Abridged paperback edition),Book,3,11,4.5
10696,10795,Haute Couture,Book,2,4,4.5
10697,10796,Documenting Individual Identity: The Development of State Practices in the Modern World.,Book,4,0,0.0
10698,10797,Government  Innovation and Technology Policy: An International Comparative Analysis (New Horizons in the Economics of Innovations),Book,4,0,0.0
10699,10798,Statistical Procedures for Agricultural Research  2nd Edition,Book,2,1,5.0
10700,10799,Perfect Partners: Should You Stay or Should You Leave Step-By-Step (Perfect Partners),Book,3,2,3.0
10701,10800,Oral Caress: The Loving Guide to Exciting a Woman : A Comprehensive Illustrated Manual on the Joyful Art of Cunnilingus,Book,2,30,3.5
10702,10801,Hawks  Eagles and Falcons of North America: Biology and Natural History,Book,2,2,4.0
10703,10802,The Tibetan Empire in Central Asia,Book,2,2,4.5
10704,10803,Java 2 by Example (2nd Edition),Book,2,15,3.5
10705,10804,Terrier in Santa Hat (Holiday Cards),Book,1,0,0.0
10706,10805,The Architect's Eye,Book,3,0,0.0
10707,10806,The Ketogenic Diet: A Treatment for Epilepsy  3rd Edition,Book,7,3,5.0
10708,10807,Big Brown Bear,Book,3,1,4.0
10709,10808,The Mojave: A Portrait of the Definitive American Desert,Book,4,8,4.5
10710,10809,Architecture and Geometry in the Age of the Baroque,Book,5,0,0.0
10711,10810,The Illustrated Kama Sutra : Ananga-Ranga and Perfumed Garden - The Classic Eastern Love Texts,Book,3,4,3.5
10712,10811,Advanced Palm Programming: Developing Real-World Applications (With CD-ROM),Book,7,10,3.0
10713,10812,Body Talk,Music,1,0,0.0
10714,10813,God's High Calling for Women (Macarthur  John  Bible Studies.),Book,6,0,0.0
10715,10814,Vortex Dynamics (Cambridge Monographs on Mechanics),Book,6,0,0.0
10716,10815,Classical Cats: A Children's Introduction to the Orchestra with Book,Book,3,2,5.0
10717,10816,Designing Tessellations : The Secrets of Interlocking Patterns,Book,3,12,5.0
10718,10817,Teen Rights: A Legal Guide for Teens and the Adults in Their Lives (Legal Survival Guides),Book,2,0,0.0
10719,10818,River of Ruin (Philip Mercer),Book,5,11,4.0
10720,10819,Best of Mayberry: The Best of the Best- Home Economists Tested Recipes,Book,3,1,5.0
10721,10820,Poison Blonde: An Amos Walker Novel,Book,4,7,4.5
10722,10821,Venus Envy: Power Games  Teenage Vixens  and Million-Dollar Egos on the Women's Tennis Tour,Book,5,3,2.5
10723,10822,Keeping a Nature Journal: Discover a Whole New Way of Seeing the World Around You,Book,3,6,5.0
10724,10823,KISS Guide to Massage (Keep It Simple Series),Book,2,0,0.0
10725,10824,In Harm's Way (Seals: The Warrior Breed  Book 7),Book,2,2,4.0
10726,10825,Pinocchio's Christmas,Video,10,9,3.0
10727,10826,To Swim in Our Own Pond: Ta Ve Ta Tam Ao Ta : A Book of Vietnamese Proverbs,Book,0,0,0.0
10728,10827,Real Power: Stages of Personal Power in Organizations  Third Edition,Book,2,3,4.5
10729,10828,Glue,Book,3,54,4.0
10730,10829,Thapsos,Music,5,0,0.0
10731,10830,Advancing Your Career: Concepts of Professional Nursing,Book,4,1,5.0
10732,10831,Soul for Sale,Music,5,1,4.0
10733,10832,Super Trouper [Australia Bonus Tracks],Music,9,13,4.5
10734,10833,The Visitors,Music,10,24,4.5
10735,10834,November,Music,4,2,4.5
10736,10835,Abba - The Album,Music,8,28,4.5
10737,10836,Store Windows: No 12 (Store Windows),Book,4,1,5.0
10738,10837,Voulez-Vous [Import Bonus Tracks],Music,11,17,4.5
10739,10838,The Call,Music,3,0,0.0
10740,10839,If I'd Only Listened to Mom : Hundreds of Household Remedies,Book,5,9,5.0
10741,10840,Sugar,Music,4,4,5.0
10742,10841,ABBA [Import Bonus Tracks],Music,8,8,4.5
10743,10842,Arrival [Import Bonus Tracks 2001],Music,9,15,4.5
10744,10843,How Movies Work,Book,2,3,5.0
10745,10844,Ring Ring [Import Bonus Tracks],Music,8,8,3.5
10746,10845,Music from the Pleiades,Music,4,2,5.0
10747,10846,Waterloo (Digipak),Music,9,7,4.5
10748,10847,Hawaiiana: The Best of Hawaiian Design (Schiffer Book for Collectors),Book,2,3,2.5
10749,10848,The Emerald Princess Plays a Trick (Jewel Kingdom),Book,2,5,5.0
10750,10849,Presents Arizona Youth Choir,Music,3,0,0.0
10751,10850,The Study of Orchestration (3rd Edition),Book,2,13,4.5
10752,10851,Talent Scout: Units for Developing Multiple Intelligences,Book,1,0,0.0
10753,10852,Assembling California,Book,2,19,4.5
10754,10853,My Name Is Brian Brain (Apple Paperbacks),Book,1,4,5.0
10755,10854,Cheaters,Book,5,454,4.5
10756,10855,Let It Rain,Music,2,0,0.0
10757,10856,The Cider House Rules : A Screenplay,Book,3,7,4.0
10758,10857,Back to the Family : Proven Advise on Building Stronger  Healthier  Happier Family,Book,4,0,0.0
10759,10858,Absolutely Live,Music,6,2,5.0
10760,10859,Knowledge  Power and Learning (Learning Matters: Challenges of the Information Age),Book,6,0,0.0
10761,10860,When Life Takes What Matters: Devotions to Comfort You Through Crisis & Change,Book,6,1,4.0
10762,10861,Her Fork in the Road: Women Celebrate Food and Travel,Book,4,9,5.0
10763,10862,A Bigamist's Daughter,Book,3,9,2.0
10764,10863,The Rock & Roll Collection: Dick Clark's Golden Greats  Vol. I,Video,3,2,5.0
10765,10864,Firestorm (Star Trek  Book 68),Book,3,4,5.0
10766,10865,The First Team: Pacific Naval Air Combat from Pearl Harbor to Midway,Book,5,1,5.0
10767,10866,The Villa Ariadne,Book,3,2,5.0
10768,10867,Handcrafted Ceramic Tiles,Book,2,1,5.0
10769,10868,Temas: Spanish for the Global Community,Book,0,0,0.0
10770,10869,More Faith Facts for Young Catholics: Fun Ways to Teach the Basics of Our Faith,Book,3,0,0.0
10771,10870,The Mystic in the Theatre: Eleonora Duse (Arcturus Books  Ab108),Book,2,1,4.0
10772,10871,The Best Of Kris Kross Remixed '92...,Music,3,2,3.0
10773,10872,Dead Man's Folly,Book,9,17,4.0
10774,10873,Fundamentals of Nuclear Pharmacy,Book,9,1,5.0
10775,10874,Natural Gas & Electric Power in Nontechnical Language (Pennwell Nontechnical Series),Book,4,2,3.0
10776,10875,Cook It Right! The Comprehensive Source for Substitutions  Equivalents and Cooking Tips,Book,3,0,0.0
10777,10876,Sing It on Sunday Morning!,Music,3,14,5.0
10778,10877,Circuit Party  Vol. 4,Music,5,7,4.0
10779,10878,Compendium of Pea Diseases and Pests (Compendium of Plant Disease),Book,4,0,0.0
10780,10879,Up a Lazy River,Music,3,4,5.0
10781,10880,Big Band Theory,Music,5,1,5.0
10782,10881,Lone Wolf and Cub - Sword of Vengeance,Video,9,29,4.5
10783,10883,Reading Poetry : An Anthology of Poems,Book,0,0,0.0
10784,10884,Have Trumpet  Will Excite! [Expanded],Music,4,1,5.0
10785,10885,Diz and Getz [2001],Music,4,6,4.5
10786,10886,Any Time,Music,6,7,4.5
10787,10887,Freefall,Music,1,13,4.5
10788,10888,Gangs And Their Tattoos : Identifying Gangbangers On The Street And In Prison,Book,4,3,4.5
10789,10889,Sixpence Bride (Timeswept),Book,3,16,4.5
10790,10890,Up Close Metro Almanac Los Angles/Binder,Book,1,0,0.0
10791,10891,Lying Awake,Book,4,91,4.5
10792,10892,Banjo-Tooie Official Strategy Guide,Book,8,2,4.5
10793,10893,Vampires : Restless Creatures of the Night (Discoveries),Book,3,4,4.0
10794,10894,Blaze and the Gray Spotted Pony (Anderson  C. W. Billy and Blaze Books.),Book,6,2,5.0
10795,10895,Customize Your Sewing Patterns for a Perfect Fit,Book,3,0,0.0
10796,10896,Network Security: Private Communication in a Public World  Second Edition,Book,10,11,4.5
10797,10897,All Too Human,Book,1,4,4.5
10798,10898,The City Game: Basketball from the Garden to the Playgrounds,Book,2,3,4.5
10799,10899,Easy German Phrase Book: Over 740 Basic Phrases for Everyday Use,Book,4,0,0.0
10800,10900,Christmas: Le Cordon Bleu (Home Collection),Book,3,0,0.0
10801,10901,The Heritage and Values of RPM  Inc.,Book,4,1,1.0
10802,10902,Becoming a Woman of Freedom,Book,5,1,5.0
10803,10903,Eliciting and Analyzing Expert Judgment: A Practical Guide (Asa-Siam Series on Statistics and Applied Probability),Book,8,0,0.0
10804,10904,Lonely Planet Namibia (Lonely Planet Namibia),Book,6,0,0.0
10805,10905,The Advent of the Algorithm: The 300-Year Journey from an Idea to the Computer,Book,7,38,2.5
10806,10906,Dear Raquel,Music,1,5,4.5
10807,10907,Clinical Laboratory Animal Medicine: An Introduction,Book,3,0,0.0
10808,10908,How to Look At Modern Art,Book,2,1,4.0
10809,10909,Winning in One-Designs,Book,2,3,4.5
10810,10910,The Method - The Stability Ball Workout,DVD,8,12,3.5
10811,10911,Quick Fix - Stability Ball Workout,DVD,12,27,4.5
10812,10912,The Way We Never Were: American Families and the Nostalgia Trap,Book,3,23,4.0
10813,10913,A Common Man's Guide to Loving Women,Book,2,0,0.0
